udi,product_id,air_temperature_[k],process_temperature_[k],rotational_speed_[rpm],torque_[nm],tool_wear_[min],machine_failure,twf,hdf,pwf,osf,rnf,temp_diff,power,wear_torque,norm_wear,type_L,type_M
7435,L54614,300.0,311.4,1508,38.2,18,0,0,0,0,0,0,11.399999999999977,57605.600000000006,687.6,0.075,True,False
7436,L54615,299.9,311.3,1504,40.7,20,0,0,0,0,0,0,11.400000000000034,61212.8,814.0,0.08333333333333333,True,False
7437,L54616,300.0,311.4,1487,41.2,22,0,0,0,0,0,0,11.399999999999977,61264.4,906.4000000000001,0.09166666666666666,True,False
7438,L54617,299.8,311.3,1727,30.0,24,0,0,0,0,0,0,11.5,51810.0,720.0,0.1,True,False
7439,L54618,299.9,311.3,1647,27.5,26,0,0,0,0,0,0,11.400000000000034,45292.5,715.0,0.10833333333333334,True,False
7440,L54619,300.0,311.3,1493,41.4,28,0,0,0,0,0,0,11.300000000000011,61810.2,1159.2,0.11666666666666667,True,False
7441,L54620,300.0,311.4,1655,29.6,30,0,0,0,0,0,0,11.399999999999977,48988.0,888.0,0.125,True,False
7442,M22301,299.9,311.4,1337,54.8,32,0,0,0,0,0,0,11.5,73267.59999999999,1753.6,0.128,False,True
7443,L54622,300.0,311.5,1601,36.9,35,0,0,0,0,0,0,11.5,59076.899999999994,1291.5,0.14583333333333334,True,False
7444,H36857,300.1,311.6,1589,37.9,37,0,0,0,0,0,0,11.5,60223.1,1402.3,0.1423076923076923,False,False
7445,L54624,300.2,311.7,1286,55.1,42,0,0,0,0,0,0,11.5,70858.6,2314.2000000000003,0.175,True,False
7446,L54625,300.2,311.7,1553,41.3,44,0,0,0,0,0,0,11.5,64138.899999999994,1817.1999999999998,0.18333333333333332,True,False
7447,L54626,300.2,311.8,1379,51.0,46,0,0,0,0,0,0,11.600000000000023,70329.0,2346.0,0.19166666666666668,True,False
7448,M22307,300.3,311.9,1677,30.8,48,0,0,0,0,0,0,11.599999999999966,51651.6,1478.4,0.192,False,True
7449,L54628,300.3,311.8,1488,38.4,51,0,0,0,0,0,0,11.5,57139.2,1958.3999999999999,0.2125,True,False
7450,L54629,300.3,311.8,1418,45.9,53,0,0,0,0,0,0,11.5,65086.2,2432.7,0.22083333333333333,True,False
7451,L54630,300.3,311.8,1451,41.0,55,0,0,0,0,0,0,11.5,59491.0,2255.0,0.22916666666666666,True,False
7452,L54631,300.3,311.8,1508,43.1,57,0,0,0,0,0,0,11.5,64994.8,2456.7000000000003,0.2375,True,False
7453,L54632,300.3,311.7,1579,33.6,59,0,0,0,0,0,0,11.399999999999977,53054.4,1982.4,0.24583333333333332,True,False
7454,H36867,300.3,311.7,1432,47.7,61,0,0,0,0,0,0,11.399999999999977,68306.40000000001,2909.7000000000003,0.23461538461538461,False,False
7455,L54634,300.2,311.6,1446,47.3,66,0,0,0,0,0,0,11.400000000000034,68395.8,3121.7999999999997,0.275,True,False
7456,M22315,300.2,311.7,1597,39.5,68,0,0,0,0,0,0,11.5,63081.5,2686.0,0.272,False,True
7457,M22316,300.2,311.7,1397,50.2,71,0,0,0,0,0,0,11.5,70129.40000000001,3564.2000000000003,0.284,False,True
7458,L54637,300.1,311.6,1530,36.6,74,0,0,0,0,0,0,11.5,55998.0,2708.4,0.30833333333333335,True,False
7459,M22318,300.1,311.6,1433,51.4,76,0,0,0,0,0,0,11.5,73656.2,3906.4,0.304,False,True
7460,L54639,300.0,311.5,1591,32.0,79,0,0,0,0,0,0,11.5,50912.0,2528.0,0.32916666666666666,True,False
7461,L54640,300.0,311.5,1445,41.6,81,0,0,0,0,0,0,11.5,60112.0,3369.6,0.3375,True,False
7462,L54641,300.0,311.5,1749,28.3,83,0,0,0,0,0,0,11.5,49496.700000000004,2348.9,0.3458333333333333,True,False
7463,L54642,300.0,311.3,1703,30.4,85,0,0,0,0,0,0,11.300000000000011,51771.2,2584.0,0.3541666666666667,True,False
7464,H36877,300.1,311.4,1518,46.9,87,0,0,0,0,0,0,11.299999999999955,71194.2,4080.2999999999997,0.3346153846153846,False,False
7465,L54644,300.1,311.3,1535,42.3,92,0,0,0,0,0,0,11.199999999999989,64930.49999999999,3891.6,0.38333333333333336,True,False
7466,M22325,300.1,311.4,1390,52.1,94,0,0,0,0,0,0,11.299999999999955,72419.0,4897.400000000001,0.376,False,True
7467,H36880,300.3,311.6,1801,23.6,97,0,0,0,0,0,0,11.300000000000011,42503.600000000006,2289.2000000000003,0.3730769230769231,False,False
7468,H36881,300.3,311.6,1463,41.6,102,0,0,0,0,0,0,11.300000000000011,60860.8,4243.2,0.3923076923076923,False,False
7469,L54648,300.3,311.6,1560,37.7,107,0,0,0,0,0,0,11.300000000000011,58812.00000000001,4033.9,0.44583333333333336,True,False
7470,L54649,300.3,311.6,1607,33.5,109,0,0,0,0,0,0,11.300000000000011,53834.5,3651.5,0.45416666666666666,True,False
7471,L54650,300.4,311.6,1332,54.6,111,0,0,0,0,0,0,11.200000000000045,72727.2,6060.6,0.4625,True,False
7472,L54651,300.3,311.7,1365,53.3,113,0,0,0,0,0,0,11.399999999999977,72754.5,6022.9,0.4708333333333333,True,False
7473,M22332,300.3,311.6,1617,32.5,115,0,0,0,0,0,0,11.300000000000011,52552.5,3737.5,0.46,False,True
7474,M22333,300.3,311.6,1304,62.8,118,0,0,0,0,0,0,11.300000000000011,81891.2,7410.4,0.472,False,True
7475,L54654,300.3,311.7,1989,22.3,121,0,0,0,0,0,0,11.399999999999977,44354.700000000004,2698.3,0.5041666666666667,True,False
7476,H36889,300.3,311.6,1339,53.4,123,0,0,0,0,0,0,11.300000000000011,71502.59999999999,6568.2,0.47307692307692306,False,False
7477,L54656,300.2,311.5,1492,41.8,128,0,0,0,0,0,0,11.300000000000011,62365.6,5350.4,0.5333333333333333,True,False
7478,M22337,300.1,311.3,1518,40.2,130,0,0,0,0,0,0,11.199999999999989,61023.600000000006,5226.0,0.52,False,True
7479,L54658,300.1,311.3,1479,39.5,133,0,0,0,0,0,0,11.199999999999989,58420.5,5253.5,0.5541666666666667,True,False
7480,M22339,300.1,311.3,1523,34.1,135,0,0,0,0,0,0,11.199999999999989,51934.3,4603.5,0.54,False,True
7481,M22340,300.2,311.4,1570,35.3,138,0,0,0,0,0,0,11.199999999999989,55420.99999999999,4871.4,0.552,False,True
7482,H36895,300.2,311.4,1506,36.1,141,0,0,0,0,0,0,11.199999999999989,54366.6,5090.1,0.5423076923076923,False,False
7483,M22342,300.2,311.6,1510,47.5,146,0,0,0,0,0,0,11.400000000000034,71725.0,6935.0,0.584,False,True
7484,L54663,300.2,311.6,1671,28.8,149,0,0,0,0,0,0,11.400000000000034,48124.8,4291.2,0.6208333333333333,True,False
7485,M22344,300.3,311.6,1312,53.4,151,0,0,0,0,0,0,11.300000000000011,70060.8,8063.4,0.604,False,True
7486,L54665,300.3,311.6,1595,38.8,154,0,0,0,0,0,0,11.300000000000011,61885.99999999999,5975.2,0.6416666666666667,True,False
7487,L54666,300.3,311.7,1635,31.8,156,0,0,0,0,0,0,11.399999999999977,51993.0,4960.8,0.65,True,False
7488,L54667,300.3,311.7,1707,33.6,158,0,0,0,0,0,0,11.399999999999977,57355.200000000004,5308.8,0.6583333333333333,True,False
7489,L54668,300.3,311.7,1545,43.5,160,0,0,0,0,0,1,11.399999999999977,67207.5,6960.0,0.6666666666666666,True,False
7490,M22349,300.2,311.6,1751,28.0,162,0,0,0,0,0,0,11.400000000000034,49028.0,4536.0,0.648,False,True
7491,M22350,300.4,311.8,1707,30.0,165,0,0,0,0,0,0,11.400000000000034,51210.0,4950.0,0.66,False,True
7492,L54671,300.4,311.8,1320,57.9,168,0,0,0,0,0,0,11.400000000000034,76428.0,9727.199999999999,0.7,True,False
7493,M22352,300.3,311.7,1319,51.4,170,0,0,0,0,0,0,11.399999999999977,67796.59999999999,8738.0,0.68,False,True
7494,L54673,300.2,311.7,1448,54.2,173,0,0,0,0,0,0,11.5,78481.6,9376.6,0.7208333333333333,True,False
7495,L54674,300.2,311.8,1436,48.2,175,0,0,0,0,0,0,11.600000000000023,69215.2,8435.0,0.7291666666666666,True,False
7496,L54675,300.3,311.9,1609,34.0,177,0,0,0,0,0,0,11.599999999999966,54706.0,6018.0,0.7375,True,False
7497,L54676,300.2,311.8,1464,44.5,179,0,0,0,0,0,0,11.600000000000023,65148.0,7965.5,0.7458333333333333,True,False
7498,M22357,300.3,311.8,1483,45.1,181,0,0,0,0,0,0,11.5,66883.3,8163.1,0.724,False,True
7499,M22358,300.2,311.8,1748,28.5,184,0,0,0,0,0,0,11.600000000000023,49818.0,5244.0,0.736,False,True
7500,L54679,300.3,311.8,1746,26.3,187,0,0,0,0,0,0,11.5,45919.8,4918.1,0.7791666666666667,True,False
7501,L54680,300.2,311.8,1410,51.4,189,0,0,0,0,0,0,11.600000000000023,72474.0,9714.6,0.7875,True,False
7502,L54681,300.2,311.7,1640,30.8,191,0,0,0,0,0,0,11.5,50512.0,5882.8,0.7958333333333333,True,False
7503,H36916,300.3,311.7,1655,29.9,193,0,0,0,0,0,0,11.399999999999977,49484.5,5770.7,0.7423076923076923,False,False
7504,M22363,300.3,311.7,1646,28.9,198,0,0,0,0,0,0,11.399999999999977,47569.399999999994,5722.2,0.792,False,True
7505,L54684,300.4,311.8,1589,42.0,201,0,0,0,0,0,0,11.400000000000034,66738.0,8442.0,0.8375,True,False
7506,L54685,300.5,311.9,1546,39.4,203,0,0,0,0,0,0,11.399999999999977,60912.399999999994,7998.2,0.8458333333333333,True,False
7507,L54686,300.5,311.9,1511,41.8,205,0,0,0,0,0,0,11.399999999999977,63159.799999999996,8569.0,0.8541666666666666,True,False
7508,L54687,300.5,311.9,1750,28.3,207,0,0,0,0,0,0,11.399999999999977,49525.0,5858.1,0.8625,True,False
7509,M22368,300.5,311.9,1730,27.5,209,0,0,0,0,0,0,11.399999999999977,47575.0,5747.5,0.836,False,True
7510,L54689,300.6,311.9,1372,60.1,212,1,0,0,0,1,0,11.299999999999955,82457.2,12741.2,0.8833333333333333,True,False
7511,L54690,300.5,311.8,1524,38.9,214,1,1,0,0,0,0,11.300000000000011,59283.6,8324.6,0.8916666666666667,True,False
7512,L54691,300.4,311.8,1601,36.1,0,0,0,0,0,0,0,11.400000000000034,57796.100000000006,0.0,0.0,True,False
7513,M22372,300.5,311.8,1636,34.4,2,0,0,0,0,0,0,11.300000000000011,56278.399999999994,68.8,0.008,False,True
7514,L54693,300.4,311.8,2261,14.9,5,0,0,0,0,0,0,11.400000000000034,33688.9,74.5,0.020833333333333332,True,False
7515,L54694,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,11.400000000000034,52842.799999999996,226.09999999999997,0.029166666666666667,True,False
7516,M22375,300.4,311.9,1335,58.3,9,0,0,0,0,0,0,11.5,77830.5,524.6999999999999,0.036,False,True
7517,M22376,300.3,311.7,1236,57.5,12,0,0,0,0,0,0,11.399999999999977,71070.0,690.0,0.048,False,True
7518,L54697,300.3,311.7,1445,47.3,15,0,0,0,0,0,0,11.399999999999977,68348.5,709.5,0.0625,True,False
7519,L54698,300.2,311.5,1500,40.8,17,0,0,0,0,0,0,11.300000000000011,61199.99999999999,693.5999999999999,0.07083333333333333,True,False
7520,L54699,300.2,311.6,1999,21.0,19,0,0,0,0,0,0,11.400000000000034,41979.0,399.0,0.07916666666666666,True,False
7521,L54700,300.2,311.6,1529,35.5,21,0,0,0,0,0,0,11.400000000000034,54279.5,745.5,0.0875,True,False
7522,M22381,300.2,311.6,1467,40.7,23,0,0,0,0,0,0,11.400000000000034,59706.9,936.1,0.092,False,True
7523,L54702,300.1,311.5,1334,54.0,26,0,0,0,0,0,0,11.399999999999977,72036.0,1404.0,0.10833333333333334,True,False
7524,M22383,300.1,311.5,1343,46.2,28,0,0,0,0,0,0,11.399999999999977,62046.600000000006,1293.6000000000001,0.112,False,True
7525,L54704,300.2,311.5,1639,31.1,31,0,0,0,0,0,0,11.300000000000011,50972.9,964.1,0.12916666666666668,True,False
7526,H36939,300.1,311.5,1383,49.1,33,0,0,0,0,0,0,11.399999999999977,67905.3,1620.3,0.12692307692307692,False,False
7527,L54706,300.1,311.4,1660,31.4,38,0,0,0,0,0,0,11.299999999999955,52124.0,1193.2,0.15833333333333333,True,False
7528,L54707,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,11.199999999999989,66444.0,1808.0,0.16666666666666666,True,False
7529,M22388,300.1,311.3,1748,26.6,42,0,0,0,0,0,0,11.199999999999989,46496.8,1117.2,0.168,False,True
7530,L54709,300.1,311.4,1467,35.7,45,0,0,0,0,0,0,11.299999999999955,52371.9,1606.5000000000002,0.1875,True,False
7531,M22390,300.1,311.4,1617,39.3,47,0,0,0,0,0,0,11.299999999999955,63548.1,1847.1,0.188,False,True
7532,H36945,300.1,311.4,1377,56.7,50,0,0,0,0,0,0,11.299999999999955,78075.90000000001,2835.0,0.19230769230769232,False,False
7533,M22392,300.0,311.3,1629,32.1,55,0,0,0,0,0,0,11.300000000000011,52290.9,1765.5,0.22,False,True
7534,L54713,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,11.199999999999989,57001.6,2198.2,0.24166666666666667,True,False
7535,L54714,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,11.199999999999989,67071.4,2838.0,0.25,True,False
7536,L54715,300.0,311.2,1629,31.7,62,0,0,0,0,0,0,11.199999999999989,51639.299999999996,1965.3999999999999,0.25833333333333336,True,False
7537,L54716,300.1,311.3,2579,12.5,64,1,0,0,1,0,0,11.199999999999989,32237.5,800.0,0.26666666666666666,True,False
7538,L54717,300.1,311.3,1305,64.7,66,0,0,0,0,0,0,11.199999999999989,84433.5,4270.2,0.275,True,False
7539,M22398,300.2,311.4,1450,38.5,68,0,0,0,0,0,0,11.199999999999989,55825.0,2618.0,0.272,False,True
7540,L54719,300.2,311.3,1487,36.9,71,0,0,0,0,0,0,11.100000000000023,54870.299999999996,2619.9,0.29583333333333334,True,False
7541,M22400,300.2,311.3,1587,31.2,73,0,0,0,0,0,0,11.100000000000023,49514.4,2277.6,0.292,False,True
7542,M22401,300.3,311.5,1528,40.9,76,0,0,0,0,0,0,11.199999999999989,62495.2,3108.4,0.304,False,True
7543,M22402,300.4,311.6,1401,49.9,79,0,0,0,0,0,0,11.200000000000045,69909.9,3942.1,0.316,False,True
7544,L54723,300.3,311.5,1446,45.0,82,0,0,0,0,0,0,11.199999999999989,65070.0,3690.0,0.3416666666666667,True,False
7545,L54724,300.2,311.4,1425,44.2,84,0,0,0,0,0,0,11.199999999999989,62985.00000000001,3712.8,0.35,True,False
7546,L54725,300.2,311.4,1891,22.6,86,0,0,0,0,0,0,11.199999999999989,42736.600000000006,1943.6000000000001,0.35833333333333334,True,False
7547,H36960,300.2,311.5,1454,42.8,88,0,0,0,0,0,0,11.300000000000011,62231.2,3766.3999999999996,0.3384615384615385,False,False
7548,L54727,300.1,311.4,1430,40.9,93,0,0,0,0,0,0,11.299999999999955,58487.0,3803.7,0.3875,True,False
7549,L54728,300.2,311.4,1495,43.6,95,0,0,0,0,0,0,11.199999999999989,65182.0,4142.0,0.3958333333333333,True,False
7550,L54729,300.3,311.4,1544,41.6,97,0,0,0,0,0,0,11.099999999999966,64230.4,4035.2000000000003,0.4041666666666667,True,False
7551,M22410,300.3,311.4,1554,34.3,99,0,0,0,0,0,0,11.099999999999966,53302.2,3395.7,0.396,False,True
7552,M22411,300.2,311.3,1491,37.3,102,0,0,0,0,0,0,11.100000000000023,55614.299999999996,3804.6,0.408,False,True
7553,L54732,300.3,311.3,1525,40.7,105,0,0,0,0,0,0,11.0,62067.50000000001,4273.5,0.4375,True,False
7554,L54733,300.3,311.3,1505,39.6,107,0,0,0,0,0,0,11.0,59598.0,4237.2,0.44583333333333336,True,False
7555,M22414,300.3,311.4,1371,50.2,109,0,0,0,0,0,0,11.099999999999966,68824.2,5471.8,0.436,False,True
7556,L54735,300.3,311.3,1332,60.5,112,0,0,0,0,0,0,11.0,80586.0,6776.0,0.4666666666666667,True,False
7557,L54736,300.3,311.4,1471,37.0,114,0,0,0,0,0,0,11.099999999999966,54427.0,4218.0,0.475,True,False
7558,M22417,300.4,311.5,1750,27.3,116,0,0,0,0,0,0,11.100000000000023,47775.0,3166.8,0.464,False,True
7559,M22418,300.3,311.4,1386,48.1,119,0,0,0,0,0,0,11.099999999999966,66666.6,5723.900000000001,0.476,False,True
7560,M22419,300.4,311.4,1355,56.2,122,0,0,0,0,0,0,11.0,76151.0,6856.400000000001,0.488,False,True
7561,M22420,300.3,311.3,1377,53.8,125,0,0,0,0,0,0,11.0,74082.59999999999,6725.0,0.5,False,True
7562,L54741,300.3,311.1,1388,49.4,128,0,0,0,0,0,0,10.800000000000011,68567.2,6323.2,0.5333333333333333,True,False
7563,M22422,300.3,311.1,1350,58.7,130,0,0,0,0,0,0,10.800000000000011,79245.0,7631.0,0.52,False,True
7564,M22423,300.4,311.2,1831,23.4,133,0,0,0,0,0,0,10.800000000000011,42845.399999999994,3112.2,0.532,False,True
7565,M22424,300.3,311.2,1381,65.2,136,1,0,0,1,0,0,10.899999999999977,90041.2,8867.2,0.544,False,True
7566,M22425,300.3,311.2,1783,25.6,139,0,0,0,0,0,0,10.899999999999977,45644.8,3558.4,0.556,False,True
7567,L54746,300.3,311.0,1613,34.7,142,0,0,0,0,0,0,10.699999999999989,55971.100000000006,4927.400000000001,0.5916666666666667,True,False
7568,M22427,300.2,311.0,2370,14.7,144,0,0,0,0,0,0,10.800000000000011,34839.0,2116.7999999999997,0.576,False,True
7569,L54748,300.2,311.0,1627,33.7,147,0,0,0,0,0,0,10.800000000000011,54829.9,4953.900000000001,0.6125,True,False
7570,L54749,300.2,311.0,1255,71.8,149,1,0,0,1,0,0,10.800000000000011,90109.0,10698.199999999999,0.6208333333333333,True,False
7571,H36984,300.2,311.0,1777,27.5,151,0,0,0,0,0,0,10.800000000000011,48867.5,4152.5,0.5807692307692308,False,False
7572,L54751,300.3,311.1,1606,30.9,156,0,0,0,0,0,0,10.800000000000011,49625.399999999994,4820.4,0.65,True,False
7573,L54752,300.3,311.1,1676,28.6,158,0,0,0,0,0,0,10.800000000000011,47933.600000000006,4518.8,0.6583333333333333,True,False
7574,L54753,300.3,311.1,1605,37.1,160,0,0,0,0,0,0,10.800000000000011,59545.5,5936.0,0.6666666666666666,True,False
7575,L54754,300.4,311.1,1487,37.4,162,0,0,0,0,0,0,10.700000000000045,55613.799999999996,6058.8,0.675,True,False
7576,L54755,300.4,311.2,1471,46.5,164,0,0,0,0,0,0,10.800000000000011,68401.5,7626.0,0.6833333333333333,True,False
7577,M22436,300.3,311.1,1477,44.2,166,0,0,0,0,0,0,10.800000000000011,65283.4,7337.200000000001,0.664,False,True
7578,L54757,300.4,311.2,1530,32.0,169,0,0,0,0,0,0,10.800000000000011,48960.0,5408.0,0.7041666666666667,True,False
7579,L54758,300.4,311.2,1673,28.9,171,0,0,0,0,0,0,10.800000000000011,48349.7,4941.9,0.7125,True,False
7580,L54759,300.4,311.2,1436,56.8,173,0,0,0,0,0,0,10.800000000000011,81564.8,9826.4,0.7208333333333333,True,False
7581,L54760,300.4,311.3,1495,51.2,175,0,0,0,0,0,0,10.900000000000034,76544.0,8960.0,0.7291666666666666,True,False
7582,M22441,300.4,311.2,1366,56.1,177,0,0,0,0,0,0,10.800000000000011,76632.6,9929.7,0.708,False,True
7583,H36996,300.4,311.2,1489,45.3,180,0,0,0,0,0,0,10.800000000000011,67451.7,8153.999999999999,0.6923076923076923,False,False
7584,L54763,300.3,311.1,1480,46.6,185,0,0,0,0,0,0,10.800000000000011,68968.0,8621.0,0.7708333333333334,True,False
7585,L54764,300.4,311.2,1472,37.3,187,0,0,0,0,0,0,10.800000000000011,54905.6,6975.099999999999,0.7791666666666667,True,False
7586,L54765,300.4,311.1,1397,50.8,189,0,0,0,0,0,0,10.700000000000045,70967.59999999999,9601.199999999999,0.7875,True,False
7587,L54766,300.4,311.1,1589,35.5,191,0,0,0,0,0,0,10.700000000000045,56409.5,6780.5,0.7958333333333333,True,False
7588,L54767,300.4,311.1,1405,54.1,193,0,0,0,0,0,0,10.700000000000045,76010.5,10441.300000000001,0.8041666666666667,True,False
7589,L54768,300.4,311.1,2013,20.1,195,0,0,0,0,0,0,10.700000000000045,40461.3,3919.5000000000005,0.8125,True,False
7590,L54769,300.4,311.0,1802,26.0,197,0,0,0,0,0,0,10.600000000000023,46852.0,5122.0,0.8208333333333333,True,False
7591,M22450,300.4,311.0,1433,46.1,199,0,0,0,0,0,0,10.600000000000023,66061.3,9173.9,0.796,False,True
7592,M22451,300.5,311.1,1296,61.3,202,1,0,0,0,1,0,10.600000000000023,79444.8,12382.599999999999,0.808,False,True
7593,M22452,300.5,311.2,1551,36.6,205,0,0,0,0,0,0,10.699999999999989,56766.600000000006,7503.0,0.82,False,True
7594,L54773,300.5,311.2,1270,67.5,208,1,0,0,0,1,0,10.699999999999989,85725.0,14040.0,0.8666666666666667,True,False
7595,L54774,300.6,311.3,1531,38.5,0,0,0,0,0,0,0,10.699999999999989,58943.5,0.0,0.0,True,False
7596,H37009,300.5,311.2,1397,45.2,2,0,0,0,0,0,0,10.699999999999989,63144.4,90.4,0.007692307692307693,False,False
7597,L54776,300.5,311.1,1547,37.2,7,0,0,0,0,0,0,10.600000000000023,57548.4,260.40000000000003,0.029166666666666667,True,False
7598,L54777,300.5,311.0,2074,18.9,9,0,0,0,0,0,0,10.5,39198.6,170.1,0.0375,True,False
7599,L54778,300.5,311.1,1491,42.6,11,0,0,0,0,0,0,10.600000000000023,63516.6,468.6,0.04583333333333333,True,False
7600,L54779,300.5,311.0,1759,28.3,13,0,0,0,0,0,0,10.5,49779.700000000004,367.90000000000003,0.05416666666666667,True,False
7601,M22460,300.4,311.0,1595,35.4,15,0,0,0,0,0,0,10.600000000000023,56463.0,531.0,0.06,False,True
7602,L54781,300.4,311.2,1351,62.0,18,0,0,0,0,0,0,10.800000000000011,83762.0,1116.0,0.075,True,False
7603,L54782,300.4,311.2,1705,28.7,20,0,0,0,0,0,0,10.800000000000011,48933.5,574.0,0.08333333333333333,True,False
7604,L54783,300.4,311.2,1406,43.6,22,0,0,0,0,0,0,10.800000000000011,61301.6,959.2,0.09166666666666666,True,False
7605,L54784,300.4,311.3,1639,34.6,24,0,0,0,0,0,0,10.900000000000034,56709.4,830.4000000000001,0.1,True,False
7606,H37019,300.4,311.3,2026,20.3,26,0,0,0,0,0,0,10.900000000000034,41127.8,527.8000000000001,0.1,False,False
7607,M22466,300.4,311.3,1350,56.5,31,0,0,0,0,0,0,10.900000000000034,76275.0,1751.5,0.124,False,True
7608,M22467,300.5,311.3,1468,41.1,34,0,0,0,0,0,0,10.800000000000011,60334.8,1397.4,0.136,False,True
7609,L54788,300.5,311.4,1642,27.1,37,0,0,0,0,0,0,10.899999999999977,44498.200000000004,1002.7,0.15416666666666667,True,False
7610,L54789,300.5,311.3,1490,41.8,39,0,0,0,0,0,0,10.800000000000011,62281.99999999999,1630.1999999999998,0.1625,True,False
7611,M22470,300.5,311.3,1507,43.4,41,0,0,0,0,0,0,10.800000000000011,65403.799999999996,1779.3999999999999,0.164,False,True
7612,L54791,300.5,311.4,1611,32.7,44,0,0,0,0,0,0,10.899999999999977,52679.700000000004,1438.8000000000002,0.18333333333333332,True,False
7613,M22472,300.5,311.4,1743,27.6,46,0,0,0,0,0,0,10.899999999999977,48106.8,1269.6000000000001,0.184,False,True
7614,L54793,300.5,311.3,1475,46.3,49,0,0,0,0,0,0,10.800000000000011,68292.5,2268.7,0.20416666666666666,True,False
7615,L54794,300.5,311.4,1432,47.5,51,0,0,0,0,0,0,10.899999999999977,68020.0,2422.5,0.2125,True,False
7616,L54795,300.5,311.4,1442,47.0,53,0,0,0,0,0,0,10.899999999999977,67774.0,2491.0,0.22083333333333333,True,False
7617,M22476,300.6,311.4,1468,40.4,55,0,0,0,0,0,0,10.799999999999955,59307.2,2222.0,0.22,False,True
7618,L54797,300.5,311.4,1556,45.3,58,0,0,0,0,0,0,10.899999999999977,70486.79999999999,2627.3999999999996,0.24166666666666667,True,False
7619,M22478,300.5,311.4,1312,51.4,60,0,0,0,0,0,0,10.899999999999977,67436.8,3084.0,0.24,False,True
7620,L54799,300.6,311.5,1459,47.0,63,0,0,0,0,0,0,10.899999999999977,68573.0,2961.0,0.2625,True,False
7621,L54800,300.5,311.5,1651,36.9,65,0,0,0,0,0,0,11.0,60921.899999999994,2398.5,0.2708333333333333,True,False
7622,L54801,300.5,311.5,1490,38.4,67,0,0,0,0,0,0,11.0,57216.0,2572.7999999999997,0.2791666666666667,True,False
7623,M22482,300.6,311.6,1473,31.5,69,0,0,0,0,0,0,11.0,46399.5,2173.5,0.276,False,True
7624,L54803,300.6,311.7,1734,29.9,72,0,0,0,0,0,0,11.099999999999966,51846.6,2152.7999999999997,0.3,True,False
7625,L54804,300.6,311.7,1507,45.5,74,0,0,0,0,0,0,11.099999999999966,68568.5,3367.0,0.30833333333333335,True,False
7626,L54805,300.6,311.7,1556,34.9,76,0,0,0,0,0,0,11.099999999999966,54304.399999999994,2652.4,0.31666666666666665,True,False
7627,H37040,300.5,311.6,1351,53.5,78,0,0,0,0,0,0,11.100000000000023,72278.5,4173.0,0.3,False,False
7628,L54807,300.5,311.7,1445,44.8,83,0,0,0,0,0,0,11.199999999999989,64735.99999999999,3718.3999999999996,0.3458333333333333,True,False
7629,L54808,300.5,311.7,1619,32.7,85,0,0,0,0,0,0,11.199999999999989,52941.3,2779.5000000000005,0.3541666666666667,True,False
7630,M22489,300.5,311.7,1269,64.0,87,0,0,0,0,0,0,11.199999999999989,81216.0,5568.0,0.348,False,True
7631,L54810,300.5,311.6,1534,37.7,90,0,0,0,0,0,0,11.100000000000023,57831.8,3393.0000000000005,0.375,True,False
